gender,star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt,self_intro
1.0,7.0,2.0,173.0000003874302,58.00000101327896,5.0,130.00000417232513,199.99999713152647,3.530175943672657,Good Morning
1.0,8.0,2.0,171.00000035762787,44.00000002235174,4.0,100.00000149011612,300.00000447034836,2.4099999703466892,I'm nice
1.0,7.0,2.0,170.5798519551754,53.0000002682209,3.0,100.00000149011612,99.99999856576324,5.000000144541263,handsome
2.0,11.0,1.0,163.00000023841858,55.00000014901161,3.0,124.7238352894783,300.00000447034836,0.0,misaka mikoto
1.0,7.0,1.0,179.00000047683716,73.00000011920929,4.0,101.0000005364418,399.99999426305294,15.000000125169754,Cool
1.0,12.0,2.0,179.99999970197678,64.42331224679947,4.0,101.0000005364418,478.7173157930374,0.0,Lazy
2.0,11.0,2.0,156.00000013411045,58.00000101327896,3.0,180.0000011920929,478.7173157930374,0.0029999998630955817,I don't know.
1.0,7.0,2.0,175.99999964237213,64.42331224679947,5.0,124.7238352894783,399.99999426305294,0.4999999836087227,The color of Happy is orange
2.0,11.0,1.0,170.5798519551754,53.0000002682209,5.0,124.7238352894783,199.99999713152647,0.9999999672174454,
1.0,7.0,2.0,169.99999955296516,64.42331224679947,2.0,120.00000029802322,412.9999827593565,19.589999771118165,Handsome
2.0,5.0,2.0,158.00000016391277,49.00000050663948,5.0,130.00000417232513,402.9999943077564,0.0,introvert
1.0,7.0,1.0,173.0000003874302,55.00000014901161,5.0,199.00000095367432,499.9999840557575,1.0999999947845935,Happy
1.0,7.0,2.0,170.5798519551754,67.00000047683716,3.0,130.00000417232513,300.00000447034836,2.999999901652336,Awesome
1.0,7.0,2.0,167.00000029802322,64.42331224679947,2.0,124.7238352894783,478.7173157930374,2.999999901652336,Awesome
1.0,10.0,2.0,179.99999970197678,76.00000202655792,3.0,132.0000022649765,249.99999202787876,5.000000144541263,I'm a positive person.
1.0,7.0,2.0,180.9999989271164,72.00000017881393,4.0,127.99999713897705,157.00000818818808,3.530175943672657,Takami Chika <3
1.0,11.0,2.0,169.99999955296516,63.00000071525574,5.0,140.0000035762787,312.0000046491623,2.999999901652336,
1.0,12.0,2.0,175.99999964237213,64.42331224679947,3.0,180.0000011920929,478.7173157930374,3.530175943672657,Nerd
1.0,3.0,2.0,170.5798519551754,90.0000011920929,5.0,124.7238352894783,478.7173157930374,0.09999999864958227,happy gay
1.0,4.0,2.0,175.0000004172325,75.0,1.0,130.00000417232513,495.0000073760748,0.7999999891966582,
1.0,12.0,2.0,171.00000035762787,59.000000953674316,3.0,131.00000321865082,1234.000041782856,0.9999999672174454,
1.0,2.0,2.0,165.0000002682209,56.00000008940697,5.0,143.00000071525574,478.7173157930374,0.19999999729916454,who am i
1.0,4.0,1.0,170.5798519551754,86.99999928474426,5.0,200.0,0.9999999692081474,0.0,
2.0,7.0,2.0,170.5798519551754,64.42331224679947,1.0,50.0,478.7173157930374,3.530175943672657,
1.0,8.0,2.0,167.99999952316284,100.00000059604645,3.0,124.7238352894783,300.00000447034836,0.9999999672174454,Stupid
1.0,8.0,2.0,171.00000035762787,64.42331224679947,2.0,87.00000047683716,199.99999713152647,3.530175943672657,Amazing
1.0,7.0,2.0,170.5798519551754,66.0000005364418,3.0,124.7238352894783,478.7173157930374,15.599999982118607,I am so beautiful
1.0,5.0,2.0,165.99999949336052,67.00000047683716,2.0,87.00000047683716,478.7173157930374,0.4999999836087227,Hi
1.0,1.0,1.0,171.00000035762787,70.00000029802322,4.0,180.0000011920929,480.0000071525574,0.8700000084936619,I am a student.
1.0,6.0,2.0,170.5798519551754,78.00000190734863,2.0,100.00000149011612,3.0000000447034836,3.530175943672657,Dope
1.0,9.0,2.0,179.99999970197678,80.00000178813934,3.0,100.00000149011612,150.00000223517418,20.000000578165054,
1.0,5.0,2.0,171.00000035762787,56.00000008940697,3.0,100.00000149011612,199.99999713152647,1.9999999344348909,Tired.
2.0,8.0,2.0,147.0,64.42331224679947,1.0,168.00000369548798,1033.000003695488,3.530175943672657,
1.0,1.0,2.0,170.5798519551754,86.99999928474426,3.0,87.00000047683716,478.7173157930374,3.530175943672657,nine four eight seven
1.0,11.0,1.0,179.99999970197678,64.42331224679947,2.0,172.9999989271164,478.7173157930374,3.530175943672657,Wise
1.0,2.0,2.0,170.5798519551754,64.42331224679947,3.0,87.00000047683716,12.000000178813934,11.999999606609345,Re
2.0,5.0,1.0,170.5798519551754,64.42331224679947,5.0,154.99999821186066,478.7173157930374,3.530175943672657,May God blessing you
2.0,3.0,2.0,170.5798519551754,52.000000327825546,3.0,124.7238352894783,478.7173157930374,1.39999992325902,Lazy
1.0,2.0,1.0,175.99999964237213,76.00000202655792,4.0,100.00000149011612,10.000000514555722,10.000000289082527,Nice!
1.0,10.0,2.0,170.5798519551754,64.42331224679947,5.0,120.00000029802322,478.7173157930374,0.0,
1.0,7.0,2.0,170.5798519551754,100.00000059604645,1.0,87.00000047683716,478.7173157930374,0.0,Useless
1.0,3.0,2.0,167.99999952316284,62.00000077486038,2.0,120.00000029802322,900.0000134110451,0.30000000558793544,Superior
1.0,4.0,1.0,163.00000023841858,51.00000038743019,2.0,124.7238352894783,1200.0000178813934,3.530175943672657,I am a nerd
1.0,3.0,2.0,179.99999970197678,68.00000041723251,4.0,180.0000011920929,249.99999202787876,0.9999999672174454,I love Metallica!
1.0,7.0,1.0,163.00000023841858,51.00000038743019,3.0,125.99999904632568,1200.0000178813934,2.999999901652336,I am a nerd
1.0,7.0,2.0,170.5798519551754,48.000000044703484,3.0,124.7238352894783,499.9999840557575,0.4999999836087227,Quite
1.0,5.0,2.0,187.99999982118607,76.00000202655792,1.0,184.9999964237213,478.7173157930374,3.530175943672657,I have to leave on 7:40
2.0,7.0,2.0,170.5798519551754,64.42331224679947,3.0,180.0000011920929,478.7173157930374,3.530175943672657,I am a fat guy
2.0,8.0,1.0,169.99999955296516,64.42331224679947,4.0,124.7238352894783,87.00000129640102,3.530175943672657,Normal
1.0,11.0,1.0,176.99999886751175,60.00000089406967,1.0,131.00000321865082,600.0000089406967,3.530175943672657,I’m handsome
1.0,11.0,2.0,174.0000011920929,80.00000178813934,4.0,130.00000417232513,255.0000037997961,0.30000000558793544,
1.0,11.0,1.0,174.0000011920929,80.00000178813934,4.0,130.00000417232513,255.0000037997961,3.530175943672657,Creative
1.0,3.0,2.0,175.99999964237213,65.00000059604645,5.0,180.0000011920929,499.9999840557575,0.9999999672174454,Specialist
1.0,10.0,2.0,170.5798519551754,72.00000017881393,5.0,140.0000035762787,1299.9999725818634,5.000000144541263,Jesus
2.0,5.0,2.0,155.0000001192093,46.00000016391277,2.0,87.00000047683716,1249.9999952316284,3.530175943672657,
1.0,8.0,1.0,169.99999955296516,63.00000071525574,2.0,130.00000417232513,478.7173157930374,5.999999803304672,QQ
2.0,4.0,2.0,159.00000017881393,45.00000022351742,4.0,124.7238352894783,397.9999825358391,2.999999901652336,Red
1.0,9.0,1.0,179.99999970197678,64.42331224679947,5.0,199.00000095367432,998.9999797940254,3.530175943672657,Handsome
1.0,8.0,2.0,183.99999976158142,71.00000023841858,5.0,124.7238352894783,700.0000338256359,0.9999999672174454,
1.0,11.0,1.0,175.0000004172325,70.00000029802322,4.0,50.0,478.7173157930374,3.530175943672657,I’m sorry
1.0,12.0,2.0,169.99999955296516,61.00000083446503,3.0,87.99999952316284,499.9999840557575,1.9999999344348909,Shiny guy
1.0,1.0,2.0,170.5798519551754,64.42331224679947,3.0,200.0,478.7173157930374,3.530175943672657,
1.0,11.0,1.0,179.99999970197678,62.00000077486038,2.0,124.7238352894783,600.0000089406967,0.0,I’m a smart person.
1.0,7.0,1.0,170.5798519551754,76.00000202655792,4.0,199.00000095367432,1286.9999840855598,3.530175943672657,I’m an honest man
1.0,5.0,1.0,165.0000002682209,74.00000005960464,2.0,140.0000035762787,350.00001691281796,3.9999998688697818,Hello world
1.0,1.0,1.0,150.00000004470348,40.0,3.0,100.00000149011612,1500.0000223517418,10.000000289082527,
1.0,7.0,1.0,171.9999995827675,72.00000017881393,3.0,100.00000149011612,121.9999959692359,0.9999999672174454,
2.0,5.0,2.0,170.5798519551754,64.42331224679947,1.0,50.0,1111.0000048577785,3.530175943672657,I'm outlier
2.0,4.0,2.0,167.99999952316284,58.00000101327896,3.0,124.7238352894783,255.0000037997961,0.9999999672174454,I'm not sleepy.
1.0,2.0,1.0,176.99999886751175,58.00000101327896,2.0,150.00000298023224,2355.0,3.530175943672657,
1.0,8.0,2.0,169.99999955296516,68.00000041723251,5.0,161.00000143051147,1299.9999725818634,5.000000144541263,Supercold
2.0,5.0,2.0,150.00000004470348,44.00000002235174,3.0,160.0000023841858,700.0000338256359,3.530175943672657,
2.0,3.0,2.0,179.99999970197678,64.42331224679947,3.0,200.0,478.7173157930374,3.530175943672657,Haha
2.0,3.0,2.0,179.99999970197678,78.00000190734863,1.0,200.0,478.7173157930374,3.530175943672657,
2.0,1.0,2.0,161.00000020861626,64.42331224679947,4.0,200.0,478.7173157930374,0.9999999672174454,
1.0,7.0,2.0,175.99999964237213,64.42331224679947,4.0,50.0,666.0000099241734,0.0,
1.0,11.0,2.0,187.00000059604645,64.42331224679947,3.0,124.7238352894783,870.0000129640102,3.530175943672657,878787
2.0,12.0,2.0,170.5798519551754,64.42331224679947,5.0,199.00000095367432,10.000000514555722,0.9999999672174454,good
1.0,4.0,1.0,176.99999886751175,64.42331224679947,5.0,100.00000149011612,354.9999935925007,7.9999997377395635,Handsome
1.0,6.0,2.0,169.99999955296516,60.00000089406967,3.0,187.0000034570694,0.0,6.999999770522118,I don't know and I don't care.
1.0,3.0,1.0,179.99999970197678,110.0,3.0,140.0000035762787,249.99999202787876,0.4999999836087227,Stay hungry stay foolish
1.0,7.0,2.0,175.0000004172325,64.42331224679947,5.0,151.00000202655792,1234.000041782856,5.8699999988079075,I have superpower!
1.0,3.0,2.0,178.00000125169754,82.00000166893005,5.0,124.7238352894783,513.0000076442957,0.4999999836087227,Cool
1.0,5.0,1.0,176.99999886751175,64.42331224679947,3.0,110.00000089406967,1458.9999398589134,2.999999901652336,I’m a good man
1.0,7.0,2.0,170.5798519551754,68.00000041723251,3.0,125.0,478.7173157930374,2.999999901652336,Often enjoy daily life.
1.0,7.0,2.0,179.99999970197678,80.00000178813934,3.0,183.99999737739563,700.0000338256359,10.000000289082527,Good
1.0,3.0,2.0,170.5798519551754,82.99999952316284,4.0,50.0,0.0,3.530175943672657,
1.0,5.0,2.0,183.0000005364418,82.00000166893005,4.0,124.7238352894783,1526.9999876618385,12.48999981880188,I'm a Jedi
1.0,11.0,1.0,170.5798519551754,65.00000059604645,4.0,120.00000029802322,478.7173157930374,3.530175943672657,I am handsome
1.0,11.0,2.0,175.0000004172325,64.42331224679947,3.0,200.0,399.99999426305294,3.530175943672657,I’m a sexy guy.
1.0,3.0,1.0,170.5798519551754,84.99999940395355,5.0,120.00000029802322,799.9999885261059,3.530175943672657,a normal man
2.0,7.0,1.0,165.0000002682209,55.00000014901161,3.0,80.00000044703484,499.9999840557575,3.530175943672657,
1.0,11.0,1.0,175.99999964237213,90.0000011920929,3.0,120.00000029802322,30.000000447034836,1.9999999344348909,Good
1.0,2.0,1.0,175.99999964237213,63.00000071525574,5.0,180.0000011920929,123.00000183284283,3.530175943672657,I am who am I
1.0,7.0,2.0,174.0000011920929,70.00000029802322,4.0,120.00000029802322,478.7173157930374,0.9999999672174454,Nice person
2.0,11.0,1.0,170.5798519551754,50.000000447034836,3.0,124.7238352894783,799.9999885261059,1.9999999344348909,Intelligence
1.0,3.0,1.0,176.99999886751175,55.00000014901161,5.0,120.00000029802322,300.00000447034836,3.530175943672657,
1.0,2.0,1.0,173.0000003874302,64.42331224679947,3.0,100.00000149011612,463.9999835193157,16.19999983906746,
1.0,9.0,2.0,174.0000011920929,61.00000083446503,2.0,87.00000047683716,602.9999738931656,3.530175943672657,
1.0,10.0,2.0,170.5798519551754,64.42331224679947,2.0,124.7238352894783,478.7173157930374,3.530175943672657,
2.0,7.0,1.0,165.99999949336052,64.42331224679947,3.0,168.00000369548798,999.999968111515,1.9999999344348909,Excellent
1.0,9.0,1.0,173.0000003874302,64.42331224679947,2.0,134.99999940395355,478.7173157930374,15.999999475479127,Good
1.0,11.0,2.0,183.0000005364418,78.99999976158142,5.0,124.7238352894783,237.0000035315752,18.999999994039534,I'm a foolish.
1.0,8.0,2.0,178.00000125169754,64.42331224679947,3.0,141.00000262260437,999.999968111515,3.9999998688697818,Cool
1.0,1.0,2.0,169.99999955296516,67.00000047683716,2.0,120.00000029802322,300.00000447034836,3.530175943672657,
1.0,11.0,2.0,163.00000023841858,78.00000190734863,2.0,125.0,89.00000425055623,0.9999999672174454,
1.0,2.0,2.0,178.00000125169754,84.99999940395355,5.0,87.00000047683716,700.0000338256359,3.530175943672657,
1.0,8.0,1.0,176.99999886751175,58.00000101327896,3.0,130.00000417232513,600.0000089406967,15.000000125169754,Handsome
1.0,5.0,2.0,179.00000047683716,80.00000178813934,3.0,105.0000011920929,199.99999713152647,3.530175943672657,humble
1.0,11.0,1.0,184.99999898672104,70.00000029802322,3.0,124.7238352894783,99.99999856576324,0.9999999672174454,A student
1.0,2.0,1.0,175.0000004172325,80.00000178813934,3.0,174.99999701976776,499.9999840557575,3.530175943672657,
1.0,11.0,2.0,169.99999955296516,55.00000014901161,4.0,180.0000011920929,0.0,3.530175943672657,
1.0,8.0,1.0,169.99999955296516,75.0,4.0,100.00000149011612,700.0000338256359,0.9999999672174454,
1.0,3.0,1.0,169.99999955296516,64.42331224679947,3.0,120.00000029802322,1299.9999725818634,3.530175943672657,Quietly brilliant
1.0,5.0,2.0,171.9999995827675,72.00000017881393,3.0,120.00000029802322,120.00000178813934,10.000000289082527,Good
1.0,7.0,2.0,175.0000004172325,90.0000011920929,3.0,140.0000035762787,1059.9999690055847,3.530175943672657,
1.0,12.0,2.0,179.00000047683716,78.99999976158142,5.0,100.00000149011612,700.0000338256359,0.9999999672174454,
1.0,7.0,2.0,178.00000125169754,67.00000047683716,4.0,90.00000208616257,700.0000338256359,3.530175943672657,Happy
1.0,8.0,1.0,179.00000047683716,63.00000071525574,4.0,100.00000149011612,150.00000223517418,2.999999901652336,I’m happy.
1.0,1.0,2.0,171.00000035762787,60.00000089406967,2.0,55.99999986588955,573.999996855855,1.499999950826168,good
2.0,7.0,2.0,155.0000001192093,53.0000002682209,2.0,100.00000149011612,150.00000223517418,1.9999999344348909,I'm a nice person.
1.0,4.0,2.0,178.00000125169754,65.00000059604645,5.0,102.99999862909317,478.7173157930374,3.530175943672657,One is never too old to learn
1.0,4.0,2.0,175.99999964237213,57.00000002980232,5.0,124.7238352894783,329.00001659989357,5.999999803304672,good
1.0,7.0,2.0,182.00000131130219,70.00000029802322,5.0,100.00000149011612,1361.9999501109123,10.000000289082527,Tall
2.0,6.0,2.0,176.99999886751175,54.00000020861626,5.0,182.99999833106995,900.0000134110451,0.0002140000036888523,I am happy and pretty girl.
1.0,7.0,2.0,173.59999960660934,57.00000002980232,3.0,124.7238352894783,913.9999902248383,0.30000000558793544,Intelligent!
1.0,7.0,2.0,170.5798519551754,74.00000005960464,3.0,199.00000095367432,0.0,3.530175943672657,BigHotGG
2.0,7.0,2.0,157.0000001490116,55.00000014901161,3.0,120.00000029802322,600.0000089406967,3.530175943672657,A commen person.
1.0,7.0,1.0,167.99999952316284,84.99999940395355,5.0,150.00000298023224,350.00001691281796,5.000000144541263,I'm a nice people.
1.0,4.0,2.0,176.99999886751175,68.00000041723251,3.0,124.7238352894783,99.99999856576324,0.9999999672174454,
1.0,9.0,2.0,175.99999964237213,80.00000178813934,5.0,120.00000029802322,499.9999840557575,1.9999999344348909,Tired
1.0,5.0,1.0,176.99999886751175,72.00000017881393,4.0,100.00000149011612,526.9999844580889,0.9999999672174454,
2.0,5.0,1.0,156.00000013411045,56.00000008940697,3.0,155.99999725818634,478.7173157930374,0.0,my name is Ellen.
2.0,9.0,2.0,161.99999943375587,64.42331224679947,4.0,120.00000029802322,799.9999885261059,5.000000144541263,I wish I could be smarter.
1.0,6.0,2.0,167.00000029802322,57.00000002980232,3.0,105.0000011920929,249.99999202787876,1.499999950826168,I'm adaptive and hardworking.
2.0,9.0,2.0,161.00000020861626,51.00000038743019,4.0,110.00000089406967,600.0000089406967,0.0,Finding myself.
1.0,1.0,1.0,165.0000002682209,65.00000059604645,5.0,100.00000149011612,478.7173157930374,2.999999901652336,cute
1.0,6.0,1.0,160.0000001937151,64.42331224679947,3.0,97.9999989271164,258.0000038444996,3.530175943672657,
2.0,7.0,2.0,154.00000010430813,56.00000008940697,4.0,150.00000298023224,1061.0000275075436,0.48000001665204767,
1.0,7.0,2.0,170.5798519551754,70.00000029802322,1.0,92.00000017881393,99.99999856576324,0.9999999672174454,Nice
1.0,7.0,1.0,182.00000131130219,60.00000089406967,4.0,180.0000011920929,600.0000089406967,3.530175943672657,Industrious
2.0,4.0,2.0,170.5798519551754,60.00000089406967,3.0,132.0000022649765,300.00000447034836,3.530175943672657,I am a little fat
2.0,10.0,1.0,160.0000001937151,45.00000022351742,3.0,150.00000298023224,478.7173157930374,1.9999999344348909,Happy girl
2.0,2.0,2.0,170.5798519551754,55.00000014901161,3.0,120.00000029802322,555.0000082701445,5.999999803304672,Liberator
1.0,2.0,2.0,174.0000011920929,70.00000029802322,2.0,199.00000095367432,0.0,3.530175943672657,
1.0,11.0,2.0,169.00000032782555,60.00000089406967,3.0,120.00000029802322,232.9999976232648,2.999999901652336,I'm friendly
1.0,1.0,2.0,171.00000035762787,63.00000071525574,3.0,124.7238352894783,199.99999713152647,3.530175943672657,no girlfriend since 1993
1.0,10.0,1.0,179.00000047683716,64.42331224679947,4.0,135.99999845027924,1999.99993622303,3.530175943672657,Programmer with coffee
1.0,7.0,1.0,171.00000035762787,49.00000050663948,2.0,124.7238352894783,674.9999749660492,3.530175943672657,Just wake up
1.0,11.0,2.0,165.99999949336052,70.00000029802322,3.0,110.00000089406967,399.99999426305294,14.31999962925911,I am a man with power to breath!
1.0,7.0,2.0,200.0,64.42331224679947,1.0,50.0,0.0,3.530175943672657,Free
1.0,12.0,1.0,170.5798519551754,64.42331224679947,4.0,125.99999904632568,478.7173157930374,0.0003509999845846323,Alive
1.0,3.0,2.0,165.0000002682209,70.00000029802322,5.0,124.7238352894783,478.7173157930374,3.530175943672657,test
1.0,7.0,2.0,182.00000131130219,64.42331224679947,3.0,87.00000047683716,478.7173157930374,3.530175943672657,Live or die is a big question
1.0,7.0,2.0,171.00000035762787,60.00000089406967,4.0,123.00000190734863,249.99999202787876,0.0,Hi I am AI
1.0,4.0,2.0,169.99999955296516,76.00000202655792,5.0,120.00000029802322,199.99999713152647,5.39999994635582,Human being
1.0,8.0,1.0,170.5798519551754,55.00000014901161,3.0,124.7238352894783,710.999975502491,0.5600000001490116,I am a sunshine boy.
1.0,8.0,2.0,163.00000023841858,52.000000327825546,4.0,120.00000029802322,799.9999885261059,5.000000144541263,God Hand
1.0,10.0,2.0,173.0000003874302,67.00000047683716,5.0,100.00000149011612,623.000020980835,3.530175943672657,
2.0,6.0,1.0,167.99999952316284,54.00000020861626,4.0,180.0000011920929,478.7173157930374,3.9999998688697818,
1.0,9.0,2.0,175.0000004172325,68.00000041723251,5.0,123.00000190734863,499.9999840557575,1.7000000059604645,I am a wise man
1.0,7.0,1.0,167.99999952316284,58.00000101327896,3.0,125.99999904632568,381.0000056773424,3.530175943672657,simple
1.0,11.0,2.0,175.99999964237213,78.00000190734863,3.0,100.00000149011612,250.9999978914857,1.499999950826168,a man
1.0,6.0,2.0,171.9999995827675,60.00000089406967,3.0,130.00000417232513,721.9999873638153,0.9999999672174454,
2.0,12.0,1.0,161.99999943375587,59.000000953674316,3.0,180.0000011920929,1779.9999797344208,0.13599999700672924,All is well!
2.0,7.0,2.0,170.5798519551754,48.000000044703484,3.0,130.00000417232513,478.7173157930374,1.9999999344348909,
2.0,7.0,2.0,150.00000004470348,80.00000178813934,3.0,85.00000014901161,1.9999999384162948,3.530175943672657,Kindness
2.0,7.0,2.0,150.00000004470348,80.00000178813934,3.0,85.00000014901161,1.9999999384162948,0.9999999672174454,Kindness
1.0,5.0,2.0,169.99999955296516,80.00000178813934,5.0,128.99999618530273,471.0000070184469,0.03000000104075298,handsome boy
2.0,1.0,2.0,155.0000001192093,50.000000447034836,5.0,101.0000005364418,456.0000067949295,7.060000249743462,
2.0,2.0,1.0,169.00000032782555,53.0000002682209,3.0,87.00000047683716,324.0000048279762,0.09999999864958227,Free
1.0,8.0,2.0,169.00000032782555,72.00000017881393,3.0,87.00000047683716,549.9999964982271,0.09999999864958227,I'm a nerd.
1.0,7.0,2.0,175.99999964237213,64.42331224679947,4.0,100.00000149011612,330.0000049173832,2.999999901652336,
1.0,11.0,1.0,173.0000003874302,64.42331224679947,3.0,180.0000011920929,300.00000447034836,5.000000144541263,Cute guy with handsome face.
1.0,3.0,2.0,170.5798519551754,60.00000089406967,4.0,120.00000029802322,499.9999840557575,5.000000144541263,
1.0,2.0,2.0,169.99999955296516,68.00000041723251,3.0,100.00000149011612,399.99999426305294,0.08700000084936618,Ggggggggg
1.0,4.0,1.0,173.0000003874302,74.00000005960464,3.0,124.7238352894783,478.7173157930374,0.0,Hot and attractive
1.0,9.0,2.0,170.5798519551754,64.42331224679947,5.0,50.0,0.0,3.530175943672657,I am a boy
1.0,1.0,1.0,182.00000131130219,70.00000029802322,3.0,120.00000029802322,828.0000123381615,0.9000000167638064,gorgeous
2.0,9.0,2.0,161.99999943375587,55.00000014901161,3.0,110.00000089406967,499.9999840557575,1.9999999344348909,Born with an adventurous spirit
1.0,12.0,2.0,186.00000137090683,67.00000047683716,3.0,110.00000089406967,399.99999426305294,0.09999999864958227,
1.0,10.0,1.0,170.5798519551754,75.0,3.0,124.7238352894783,365.0000171363354,11.999999606609345,Eternal return
2.0,7.0,2.0,170.5798519551754,64.42331224679947,3.0,100.00000149011612,478.7173157930374,3.530175943672657,foodie
1.0,10.0,2.0,174.49999922513962,67.00000047683716,3.0,110.00000089406967,487.9999838769436,3.9999998688697818,
2.0,1.0,1.0,155.0000001192093,64.42331224679947,5.0,200.0,1681.0000133514404,3.530175943672657,Happy
2.0,4.0,2.0,170.5798519551754,53.0000002682209,5.0,87.00000047683716,1182.999935746193,2.9900000708948937e-05,
1.0,5.0,2.0,169.99999955296516,65.00000059604645,4.0,120.00000029802322,594.0000088512897,0.9999999672174454,I am a infinity man
2.0,12.0,2.0,158.00000016391277,47.00000010430813,3.0,115.00000059604645,1330.0000432133675,5.8000000566244125,Awesome
1.0,6.0,2.0,165.99999949336052,66.0000005364418,4.0,90.00000208616257,999.999968111515,0.9999999672174454,I hope i am a super hero.
1.0,1.0,2.0,175.99999964237213,65.00000059604645,4.0,87.00000047683716,1299.9999725818634,1.9999999344348909,
1.0,7.0,1.0,174.0000011920929,72.00000017881393,2.0,124.7238352894783,1999.99993622303,8.999999704957009,
2.0,8.0,2.0,167.00000029802322,50.000000447034836,3.0,180.0000011920929,483.00000719726086,10.000000289082527,
1.0,12.0,2.0,173.0000003874302,68.00000041723251,3.0,66.00000038743019,300.00000447034836,10.000000289082527,super 666666
