height,weight,iq,fb_friends,yt,self_intro,gender
162.9999998807907,64.08296230435371,125.55021047592163,60.000001030868326,1.499999965912119,,0.0
166.99999964237213,54.99999998509884,125.55021047592163,408.052803576472,5.10079417408537,I'm a positive person!,0.0
162.9999998807907,64.08296230435371,120.00000029802322,699.0000576377166,5.10079417408537,"Humor, handsome and sexy.",0.0
170.00000023841858,54.99999998509884,106.00000023841858,641.0000236336484,5.10079417408537,I? m an outgoing person,0.0
152.0000001490116,40.99999998137355,105.0000011920929,408.052803576472,5.10079417408537,A friendly person.,0.0
169.7545120716095,64.08296230435371,110.99999994039536,550.9999735468133,0.9499999170678968,I am white,0.0
174.0,55.999999701976776,110.00000089406967,78.00000036931817,0.199999994647803,a mortal want to study something,0.0
154.00000002980232,47.00000013411045,105.0000011920929,1202.999980865673,5.10079417408537,being worried all the time,0.0
170.00000023841858,64.08296230435371,124.00000095367432,408.052803576472,7.509999305656882,,0.0
172.99999928474426,63.00000089406967,100.00000149011612,408.052803576472,1.559999921931284,I am shy.,0.0
161.0,64.08296230435371,105.0000011920929,408.052803576472,6.49999982,,0.0
160.00000005960464,75.99999827146532,100.00000149011612,0.0,9.999999901890853,,0.0
156.29999989271164,40.0,105.0000011920929,220.00000377985052,9.380000033500998,Hope in the dark,0.0
157.00000023841858,65.00000032782555,105.0000011920929,408.052803576472,5.10079417408537,i am a student of Master degree in Graduate Institute of Hydrological and Oceani Sciences,0.0
172.0000001192093,57.00000047683716,125.55021047592163,147.00000349643804,3.300000099350243,,0.0
179.00000047683716,60.000000685453415,85.00000014901161,60.000001030868326,1.0000000095605943,"handsome, tall, and intelligent",0.0
176.00000143051147,111.00000000000001,125.55021047592163,381.9999735556328,5.10079417408537,,0.0
174.0,90.0000006556511,110.00000089406967,289.0000020529171,5.10079417408537,I am kind of a procrastinator.,0.0
169.7545120716095,64.08296230435371,200.0,777.0000337367685,5.10079417408537,Go Pikachu!,0.0
150.0000000745058,50.00000034272671,140.0000035762787,408.052803576472,4.999999950945426,,0.0
184.00000095367432,86.00000178813936,130.00000417232513,499.9999891743563,4.000000038242377,"like to make friends, wish everybody have a good day everyday.",0.0
157.00000023841858,63.00000089406967,50.0,408.052803576472,5.10079417408537,,0.0
172.0000001192093,69.99999997019768,130.00000417232513,249.99999458717815,4.000000038242377,handsome,0.0
175.00000071525574,66.99999976158142,130.00000417232513,166.99999413195428,2.999999931824238,Andrew,0.0
158.00000017881393,52.99999949336052,130.00000417232513,515.9999972157398,5.10079417408537,"I don't know who i am,but i know who will i become.",0.0
169.7545120716095,81.99999868869783,95.00000178813934,499.9999891743563,5.10079417408537,I will be a Good papa,0.0
162.00000071525574,64.08296230435371,87.99999952316284,408.052803576472,8.000000076484755,It? s an interesting question!,0.0
172.0000001192093,51.99999977648258,90.00000208616257,600.0000103086833,2.0000000191211886,clever,0.0
176.00000143051147,77.99999982118608,120.00000029802322,499.9999891743563,8.000000076484755,I? m not suitable for this course :(,0.0
180.0000011920929,90.0000006556511,130.00000417232513,910.0000059267297,5.10079417408537,Sleepy and hungry right now,0.0
169.7545120716095,64.08296230435371,125.55021047592163,0.0,0.0,Dead,0.0
154.00000002980232,45.000000171363354,130.00000417232513,408.052803576472,2.0000000191211886,introverted,0.0
174.0,64.08296230435371,200.0,800.0000137449109,5.10079417408537,Handsome,0.0
168.00000035762787,62.00000011920929,125.55021047592163,408.052803576472,2.0000000191211886,very pretty girl,0.0
170.00000023841858,65.00000032782555,110.00000089406967,249.99999458717815,3.4999996944606724,not really good at eng,0.0
152.0000001490116,51.99999977648258,125.55021047592163,408.052803576472,4.999999950945426,good person,0.0
169.7545120716095,64.08296230435371,99.89999979734421,200.00000343622773,5.10079417408537,hello world,0.0
177.99999976158142,68.0000005364418,120.00000029802322,150.99999579867736,2.999999931824238,Shy,0.0
168.00000035762787,74.00000095367433,50.0,200.00000343622773,5.10079417408537,I'm stupid.,0.0
184.99999856948853,64.08296230435371,95.00000178813934,70.00000120267971,5.10079417408537,"Student from Germany, originally Russian",0.0
172.99999928474426,74.99999961256982,80.00000044703484,130.00000223354803,5.10079417408537,I am a happy guy,0.0
168.00000035762787,57.99999913573265,115.99999964237213,272.0000007900271,5.10079417408537,,0.0
157.00000023841858,52.99999949336052,140.0000035762787,499.9999891743563,5.10079417408537,Try to be a learned person.,0.0
169.7545120716095,85.00000101327898,100.00000149011612,574.9999661926754,5.10079417408537,,0.0
169.7545120716095,64.08296230435371,50.0,0.0,0.0,,0.0
169.7545120716095,58.99999991059303,107.99999833106995,564.9999951451836,5.10079417408537,,0.0
175.00000071525574,77.99999982118608,130.00000417232513,462.00001376255,5.10079417408537,"optimism ,friendly and love scuba diving",0.0
174.0,57.99999913573265,132.0000022649765,249.99999458717815,5.10079417408537,,0.0
160.00000005960464,47.99999985098839,110.00000089406967,292.99999435515645,0.5800000268538047,,0.0
169.7545120716095,62.00000011920929,130.00000417232513,335.0000009016282,5.10079417408537,,0.0
169.7545120716095,63.999999552965164,120.00000029802322,233.9999865457947,10.999999814593902,Apple,0.0
157.00000023841858,50.00000034272671,125.55021047592163,735.9999815793772,5.10079417408537,I am difficult to understand,0.0
170.00000023841858,64.08296230435371,110.00000089406967,435.9999958412486,5.10079417408537,QQ,0.0
174.0,60.000000685453415,114.00000154972076,999.9999783487126,5.10079417408537,,0.0
158.00000017881393,47.99999985098839,150.00000298023224,499.9999891743563,5.10079417408537,Kind and friendly,0.0
170.00000023841858,65.00000032782555,100.00000149011612,499.9999891743563,5.10079417408537,Gorgeous >_<,0.0
177.99999976158142,64.08296230435371,125.55021047592163,735.9999815793772,5.10079417408537,,0.0
180.0000011920929,90.0000006556511,180.0000011920929,408.052803576472,5.10079417408537,So far so good,0.0
172.0000001192093,65.99999898672104,125.55021047592163,459.9999884871107,2.999999931824238,I? m an outgoing and active boy,0.0
176.99999904632568,69.99999997019768,90.00000208616257,1.9999999433487787,9.999999901890853,Nice person,0.0
164.99999976158142,48.999999567866325,150.00000298023224,100.00000171811386,5.10079417408537,Very beautiful,0.0
162.9999998807907,64.08296230435371,55.00000026077032,2.9999999908677504,4.999999950945426,Good,0.0
177.99999976158142,54.99999998509884,125.55021047592163,19.999999130109458,1.0000000095605943,,0.0
170.99999940395355,71.00000074505807,100.00000149011612,435.9999958412486,5.10079417408537,Hello world.,0.0
154.00000002980232,51.000000059604645,125.55021047592163,408.052803576472,5.10079417408537,Wonderful,0.0
155.00000035762787,64.08296230435371,134.99999940395355,408.052803576472,11.999999727296952,adorable,0.0
190.99999976158142,76.9999990463257,82.99999982118607,409.9999779199473,5.10079417408537,"I do whatever i want. I am whatever i am, only god can judge me.",0.0
169.7545120716095,54.99999998509884,110.00000089406967,499.9999891743563,5.10079417408537,"A beauty, yes, A BEAUTY!",0.0
168.99999952316284,54.0000002682209,120.00000029802322,260.00000446709606,2.999999931824238,"If you know, you know.",0.0
168.99999952316284,54.0000002682209,200.0,408.052803576472,5.10079417408537,I love Frieren,0.0
151.00000001490116,50.00000034272671,110.00000089406967,699.9999926105841,1.0000000095605943,Brave,0.0
164.99999976158142,64.08296230435371,115.00000059604645,240.0000041234733,4.000000038242377,,0.0
169.7545120716095,64.08296230435371,156.99999630451202,532.9999790624166,5.10079417408537,??0,
168.00000035762787,57.99999913573265,125.55021047592163,583.0000284620063,5.10079417408537,interesting,0.0
158.00000017881393,50.00000034272671,125.55021047592163,610.0000201886012,2.1199999311595183,Smart,0.0
169.7545120716095,64.08296230435371,125.55021047592163,400.00000687245546,0.0999999973239015,I am highly organized and attentive,0.0
184.00000095367432,86.00000178813936,130.00000417232513,666.0000289172301,4.000000038242377,,0.0
180.9999988079071,80.00000137090684,200.0,999.9999783487126,5.10079417408537,Smartttie,0.0
175.00000071525574,64.08296230435371,200.0,999.9999783487126,5.10079417408537,,0.0
170.00000023841858,74.99999961256982,114.00000154972076,408.052803576472,5.10079417408537,,0.0
169.7545120716095,50.00000034272671,125.55021047592163,408.052803576472,9.999999901890853,,0.0
180.9999988079071,64.08296230435371,125.55021047592163,240.99999734497985,5.10079417408537,,0.0
169.7545120716095,54.0000002682209,100.00000149011612,75.00000128858541,5.10079417408537,I? m a diligent person.,0.0
170.99999940395355,74.00000095367433,150.00000298023224,469.99999836702864,5.10079417408537,Handsome,0.0
184.99999856948853,80.00000137090684,100.00000149011612,606.0000084701487,5.10079417408537,Wang so rong,0.0
179.00000047683716,71.99999940395357,130.00000417232513,78.00000036931817,5.10079417408537,,0.0
170.00000023841858,57.99999913573265,125.55021047592163,408.052803576472,5.10079417408537,,0.0
166.99999964237213,62.00000011920929,100.00000149011612,408.052803576472,5.10079417408537,introversion,0.0
161.0,64.08296230435371,125.55021047592163,200.00000343622773,1.599999957182424,"A nice person, like work balance.",0.0
162.00000071525574,52.99999949336052,125.55021047592163,0.0,5.10079417408537,enthusiastic,0.0
172.99999928474426,64.08296230435371,87.00000047683716,1038.9999275658124,5.10079417408537,,0.0
169.7545120716095,99.99999994039537,100.00000149011612,499.9999891743563,4.000000038242377,A kind person.,0.0
169.7545120716095,69.99999997019768,100.00000149011612,408.052803576472,5.10079417408537,A little bit not confident,0.0
162.9999998807907,64.08296230435371,87.99999952316284,408.052803576472,5.10079417408537,,0.0
151.00000001490116,65.00000032782555,125.0,238.00001768046016,5.10079417408537,A person who is afraid of challenges but still wants to muster up the courage to try.,0.0
164.99999976158142,57.00000047683716,111.99999898672104,408.052803576472,5.10079417408537,Kind,0.0
168.00000035762787,64.08296230435371,100.00000149011612,400.00000687245546,5.999999863648476,A beautiful girl,0.0
153.00000008940697,64.08296230435371,125.55021047592163,699.9999926105841,2.0000000191211886,cute,0.0
156.00000029802322,40.99999998137355,50.0,704.0000431614626,5.10079417408537,QQ,0.0
169.7545120716095,64.08296230435371,125.55021047592163,566.9999815881966,10.519999391580223,Cool,0.0
162.9999998807907,47.99999985098839,116.99999868869781,407.00001767164065,5.10079417408537,,0.0
160.00000005960464,47.99999985098839,75.00000074505806,98.0000055669942,2.0000000191211886,,0.0
170.00000023841858,54.0000002682209,105.0000011920929,510.00003788670034,5.10079417408537,A little bit smart,0.0
160.00000005960464,45.000000171363354,125.55021047592163,600.0000103086833,5.10079417408537,Hi,0.0
180.0000011920929,64.08296230435371,199.99899864196777,408.052803576472,5.10079417408537,,0.0
169.7545120716095,64.08296230435371,134.99999940395355,200.00000343622773,5.10079417408537,Like the shadow,0.0
172.0000001192093,63.00000089406967,200.0,200.00000343622773,5.10079417408537,Good,0.0
172.99999928474426,64.08296230435371,78.99999916553497,150.00000257717082,5.10079417408537,Be a nut.,0.0
169.7545120716095,60.000000685453415,100.00000149011612,999.9999783487126,9.999999901890853,great,0.0
176.99999904632568,69.99999997019768,125.0,408.052803576472,11.520000079143633,Happy,0.0
151.00000001490116,50.00000034272671,134.99999940395355,154.99999780902323,4.000000038242377,I'm the cutest,0.0
166.00000047683716,64.08296230435371,134.00000035762787,408.052803576472,5.10079417408537,,0.0
169.7545120716095,54.99999998509884,123.00000190734863,159.00000952747564,5.10079417408537,My life is controlled by myself.,0.0
169.7545120716095,41.9999999627471,118.00000220537186,999.9999783487126,1.0000000095605943,Soso,0.0
166.00000047683716,47.99999985098839,180.0000011920929,999.9999783487126,5.10079417408537,Beautiful person,0.0
169.7545120716095,65.99999898672104,66.00000038743019,200.00000343622773,9.999999901890853,Do the most with the least effort,0.0
168.00000035762787,57.99999913573265,125.55021047592163,408.052803576472,5.10079417408537,Lazy,0.0
172.0000001192093,80.00000137090684,87.00000047683716,1.9999999433487787,1.0000000095605943,I am a Goblin,0.0
148.0,42.999999944120646,120.00000029802322,484.99999377069247,5.10079417408537,,0.0
170.00000023841858,58.99999991059303,125.55021047592163,499.9999891743563,5.10079417408537,Hi,0.0
162.00000071525574,51.000000059604645,130.00000417232513,249.00000136567158,5.10079417408537,,0.0
183.00000023841858,64.08296230435371,134.99999940395355,717.9999870949806,5.10079417408537,,0.0
183.00000023841858,64.08296230435371,125.55021047592163,408.052803576472,5.10079417408537,My born is wrong and right.,0.0
181.99999952316284,64.08296230435371,98.99999797344208,300.00000515434164,12.99999964,Chill dude,0.0
200.0,80.00000137090684,70.00000104308128,408.052803576472,5.10079417408537,,0.0
175.00000071525574,77.99999982118608,100.00000149011612,100.00000171811386,5.10079417408537,?I always desire success in my class.,0.0
166.00000047683716,64.08296230435371,125.55021047592163,100.00000171811386,5.10079417408537,Good,0.0
150.0000000745058,69.99999997019768,125.55021047592163,349.99999630529203,5.10079417408537,I don? t know anything.,0.0
164.00000059604645,64.08296230435371,130.00000417232513,100.00000171811386,5.10079417408537,,0.0
186.5000011920929,68.0000005364418,100.00000149011612,249.99999458717815,5.10079417408537,I? m chill guy,0.0
154.00000002980232,47.00000013411045,50.0,300.00000515434164,5.10079417408537,Ordinary People,0.0
169.7545120716095,54.0000002682209,120.00000029802322,836.0000027137041,5.10079417408537,I? m very tall and like to play basketball.,0.0
160.00000005960464,69.99999997019768,125.55021047592163,499.9999891743563,4.999999950945426,I am a girl.,0.0
162.00000071525574,54.0000002682209,180.0000011920929,462.00001376255,4.999999950945426,,0.0
172.99999928474426,65.99999898672104,134.99999940395355,101.99999786923354,11.100000193294388,I like to play basketball.,0.0
164.99999976158142,52.99999949336052,110.00000089406967,506.99999997354143,5.10079417408537,Good,0.0
181.99999952316284,64.08296230435371,100.00000149011612,50.00000085905693,1.0000000095605943,Long live Czechia!,0.0
