star_sign,phone_os,height,weight,sleepiness,iq,fb_friends,yt,self_intro,gender
7.0,1.0,172.99999952316284,55.00000014901161,5.0,199.00000095367432,499.9999924600124,1.0999999947845935,Happy,1
7.0,2.0,173.4121823310852,67.00000047683716,3.0,130.00000417232513,299.99999029934406,2.999999901652336,Awesome,1
7.0,2.0,167.00000047683716,67.58064419031143,2.0,122.29230552911758,425.9712987095117,2.999999901652336,Awesome,1
10.0,2.0,180.0,76.00000202655792,3.0,132.0000022649765,249.9999962300062,5.000000144541263,I'm a positive person.,1
7.0,2.0,180.99999904632568,72.00000017881393,4.0,127.99999713897705,156.99999587237835,3.8815365538001063,Takami Chika <3,1
11.0,2.0,170.0,63.00000071525574,5.0,140.0000035762787,311.99998784065247,2.999999901652336,,1
12.0,2.0,175.99999904632568,67.58064419031143,3.0,180.0000011920929,425.9712987095117,3.8815365538001063,Nerd,1
3.0,2.0,173.4121823310852,90.0000011920929,5.0,122.29230552911758,425.9712987095117,0.09999999864958227,happy gay,1
4.0,2.0,175.0,75.0,1.0,130.00000417232513,495.0000085830688,0.7999999891966582,,1
12.0,2.0,170.99999904632568,59.000000953674316,3.0,131.00000321865082,1233.9999758005142,0.9999999672174454,,1
2.0,2.0,165.0,56.00000008940697,5.0,143.00000071525574,425.9712987095117,0.19999999729916454,who am i,1
4.0,1.0,173.4121823310852,86.99999928474426,5.0,200.0,1.0000000310246833,0.0,,1
7.0,2.0,161.03214240074158,53.360000133514404,1.0,50.0,575.6829378008842,2.313889265060425,,2
8.0,2.0,167.99999952316284,100.00000059604645,3.0,122.29230552911758,299.99999029934406,0.9999999672174454,Stupid,1
8.0,2.0,170.99999904632568,67.58064419031143,2.0,87.00000047683716,200.00000216066834,3.8815365538001063,Amazing,1
7.0,2.0,173.4121823310852,66.0000005364418,3.0,122.29230552911758,425.9712987095117,15.599999982118607,I am so beautiful,1
5.0,2.0,166.00000023841858,67.00000047683716,2.0,87.00000047683716,425.9712987095117,0.4999999836087227,Hi,1
1.0,1.0,170.99999904632568,70.00000029802322,4.0,180.0000011920929,480.00000518560404,0.8700000084936619,I am a student.,1
6.0,2.0,173.4121823310852,78.00000190734863,2.0,100.00000149011612,2.9999999919673423,3.8815365538001063,Dope,1
9.0,2.0,180.0,80.00000178813934,3.0,100.00000149011612,149.99999514967203,20.000000578165054,,1
5.0,2.0,170.99999904632568,56.00000008940697,3.0,100.00000149011612,200.00000216066834,1.9999999344348909,Tired.,1
8.0,2.0,147.0,53.360000133514404,1.0,168.00000369548798,1032.9999809265137,2.313889265060425,,2
1.0,2.0,173.4121823310852,86.99999928474426,3.0,87.00000047683716,425.9712987095117,3.8815365538001063,nine four eight seven,1
11.0,1.0,180.0,67.58064419031143,2.0,172.9999989271164,425.9712987095117,3.8815365538001063,Wise,1
2.0,2.0,173.4121823310852,67.58064419031143,3.0,87.00000047683716,11.99999996786937,11.999999606609345,Re,1
5.0,1.0,161.03214240074158,53.360000133514404,5.0,154.99999821186066,575.6829378008842,2.313889265060425,May God blessing you,2
3.0,2.0,161.03214240074158,52.00000050663948,3.0,132.25000202655792,575.6829378008842,1.4000000059604645,Lazy,2
2.0,1.0,175.99999904632568,76.00000202655792,4.0,100.00000149011612,10.000000108033419,10.000000289082527,Nice!,1
10.0,2.0,173.4121823310852,67.58064419031143,5.0,120.00000029802322,425.9712987095117,0.0,,1
7.0,2.0,173.4121823310852,100.00000059604645,1.0,87.00000047683716,425.9712987095117,0.0,Useless,1
3.0,2.0,167.99999952316284,62.00000077486038,2.0,120.00000029802322,899.9999967813491,0.30000000558793544,Superior,1
4.0,1.0,162.99999952316284,51.00000038743019,2.0,122.29230552911758,1199.9999611973763,3.8815365538001063,I am a nerd,1
3.0,2.0,180.0,68.00000041723251,4.0,180.0000011920929,249.9999962300062,0.9999999672174454,I love Metallica!,1
7.0,1.0,162.99999952316284,51.00000038743019,3.0,125.99999904632568,1199.9999611973763,2.999999901652336,I am a nerd,1
7.0,2.0,173.4121823310852,48.000000044703484,3.0,122.29230552911758,499.9999924600124,0.4999999836087227,Quite,1
5.0,2.0,187.99999952316284,76.00000202655792,1.0,184.9999964237213,425.9712987095117,3.8815365538001063,I have to leave on 7:40,1
6.0,2.0,161.03214240074158,53.360000133514404,3.0,180.0000011920929,575.6829378008842,2.313889265060425,I am a fat guy,2
8.0,1.0,169.99999970197678,53.360000133514404,4.0,132.25000202655792,87.00000143796206,2.313889265060425,Normal,2
11.0,1.0,177.00000047683716,60.00000089406967,1.0,131.00000321865082,599.9999805986881,3.8815365538001063,I’m handsome,1
11.0,2.0,174.00000095367432,80.00000178813934,4.0,130.00000417232513,255.00000599026677,0.30000000558793544,,1
11.0,1.0,174.00000095367432,80.00000178813934,4.0,130.00000417232513,255.00000599026677,3.8815365538001063,Creative,1
3.0,2.0,175.99999904632568,65.00000059604645,5.0,180.0000011920929,499.9999924600124,0.9999999672174454,Specialist,1
10.0,2.0,173.4121823310852,72.00000017881393,5.0,140.0000035762787,1299.999949336052,5.000000144541263,Jesus,1
5.0,2.0,155.00000023841858,46.00000008195638,2.0,87.00000047683716,1249.9999706745148,2.313889265060425,,2
8.0,1.0,170.0,63.00000071525574,2.0,130.00000417232513,425.9712987095117,5.999999803304672,QQ,1
4.0,2.0,159.00000035762787,45.000000011175864,4.0,132.25000202655792,398.0000021457672,3.0000001192092896,Red,2
9.0,1.0,180.0,67.58064419031143,5.0,199.00000095367432,998.9999570846556,3.8815365538001063,Handsome,1
8.0,2.0,184.00000095367432,71.00000023841858,5.0,122.29230552911758,700.0000205039978,0.9999999672174454,,1
11.0,1.0,175.0,70.00000029802322,4.0,50.0,425.9712987095117,3.8815365538001063,I’m sorry,1
12.0,2.0,170.0,61.00000083446503,3.0,87.99999952316284,499.9999924600124,1.9999999344348909,Shiny guy,1
1.0,2.0,173.4121823310852,67.58064419031143,3.0,200.0,425.9712987095117,3.8815365538001063,,1
11.0,1.0,180.0,62.00000077486038,2.0,122.29230552911758,599.9999805986881,0.0,I’m a smart person.,1
7.0,1.0,173.4121823310852,76.00000202655792,4.0,199.00000095367432,1287.0000016093254,3.8815365538001063,I’m an honest man,1
5.0,1.0,165.0,74.00000005960464,2.0,140.0000035762787,350.0000102519989,3.9999998688697818,Hello world,1
1.0,1.0,150.0,40.0,3.0,100.00000149011612,1500.000029146671,10.000000289082527,,1
7.0,1.0,172.00000047683716,72.00000017881393,3.0,100.00000149011612,122.00000520050524,0.9999999672174454,,1
5.0,2.0,161.03214240074158,53.360000133514404,1.0,50.0,1111.000053524971,2.313889265060425,I'm outlier,2
4.0,2.0,167.99999964237213,58.00000014901161,3.0,132.25000202655792,254.99999806284904,1.0000000149011612,I'm not sleepy.,2
2.0,1.0,177.00000047683716,58.00000101327896,2.0,150.00000298023224,425.9712987095117,3.8815365538001063,,1
8.0,2.0,170.0,68.00000041723251,5.0,161.00000143051147,1299.999949336052,5.000000144541263,Supercold,1
5.0,2.0,150.00000008940697,44.00000000558793,3.0,160.0000023841858,700.0000007748604,2.313889265060425,,2
3.0,2.0,180.0,53.360000133514404,3.0,200.0,575.6829378008842,2.313889265060425,Haha,2
3.0,2.0,180.0,78.0,1.0,200.0,575.6829378008842,2.313889265060425,,2
1.0,2.0,161.0000004172325,53.360000133514404,4.0,200.0,575.6829378008842,1.0000000149011612,,2
7.0,2.0,175.99999904632568,67.58064419031143,4.0,50.0,666.0000059008598,0.0,,1
11.0,2.0,187.00000047683716,67.58064419031143,3.0,122.29230552911758,869.9999899864196,3.8815365538001063,878787,1
12.0,2.0,161.03214240074158,53.360000133514404,5.0,199.00000095367432,9.999999883584678,1.0000000149011612,good,2
4.0,1.0,177.00000047683716,67.58064419031143,5.0,100.00000149011612,354.9999941289425,7.9999997377395635,Handsome,1
6.0,2.0,170.0,60.00000089406967,3.0,187.0000034570694,0.0,6.999999770522118,I don't know and I don't care.,1
3.0,1.0,180.0,110.0,3.0,140.0000035762787,249.9999962300062,0.4999999836087227,Stay hungry stay foolish,1
7.0,2.0,175.0,67.58064419031143,5.0,151.00000202655792,1233.9999758005142,5.8699999988079075,I have superpower!,1
3.0,2.0,177.99999952316284,82.00000166893005,5.0,122.29230552911758,512.999991953373,0.4999999836087227,Cool,1
5.0,1.0,177.00000047683716,67.58064419031143,3.0,110.00000089406967,1459.0000267624853,2.999999901652336,I’m a good man,1
7.0,2.0,173.4121823310852,68.00000041723251,3.0,125.0,425.9712987095117,2.999999901652336,Often enjoy daily life.,1
7.0,2.0,180.0,80.00000178813934,3.0,183.99999737739563,700.0000205039978,10.000000289082527,Good,1
3.0,2.0,173.4121823310852,82.99999952316284,4.0,50.0,0.0,3.8815365538001063,,1
5.0,2.0,182.99999952316284,82.00000166893005,4.0,122.29230552911758,1526.9999524354932,12.48999981880188,I'm a Jedi,1
11.0,1.0,173.4121823310852,65.00000059604645,4.0,120.00000029802322,425.9712987095117,3.8815365538001063,I am handsome,1
11.0,2.0,175.0,67.58064419031143,3.0,200.0,400.0000043213367,3.8815365538001063,I’m a sexy guy.,1
3.0,1.0,173.4121823310852,84.99999940395355,5.0,120.00000029802322,800.0000086426734,3.8815365538001063,a normal man,1
6.0,1.0,165.0000005364418,55.000000327825546,3.0,80.00000044703484,500.0000008940696,2.313889265060425,,2
11.0,1.0,175.99999904632568,90.0000011920929,3.0,120.00000029802322,30.000000324100252,1.9999999344348909,Good,1
2.0,1.0,175.99999904632568,63.00000071525574,5.0,180.0000011920929,122.99999421089886,3.8815365538001063,I am who am I,1
7.0,2.0,174.00000095367432,70.00000029802322,4.0,120.00000029802322,425.9712987095117,0.9999999672174454,Nice person,1
11.0,1.0,161.03214240074158,50.00000010430813,3.0,132.25000202655792,800.0000007152557,2.0000000298023224,Intelligence,2
3.0,1.0,177.00000047683716,55.00000014901161,5.0,120.00000029802322,299.99999029934406,3.8815365538001063,,1
2.0,1.0,172.99999952316284,67.58064419031143,3.0,100.00000149011612,464.00002571940416,16.19999983906746,,1
9.0,2.0,174.00000095367432,61.00000083446503,2.0,87.00000047683716,603.0000123381615,3.8815365538001063,,1
10.0,2.0,173.4121823310852,67.58064419031143,2.0,122.29230552911758,425.9712987095117,3.8815365538001063,,1
6.0,1.0,165.9999995827675,53.360000133514404,3.0,168.00000369548798,1000.0000005960464,2.0000000298023224,Excellent,2
9.0,1.0,172.99999952316284,67.58064419031143,2.0,134.99999940395355,425.9712987095117,15.999999475479127,Good,1
11.0,2.0,182.99999952316284,78.99999976158142,5.0,122.29230552911758,236.99999673664567,18.999999994039534,I'm a foolish.,1
8.0,2.0,177.99999952316284,67.58064419031143,3.0,141.00000262260437,999.9999849200248,3.9999998688697818,Cool,1
1.0,2.0,170.0,67.00000047683716,2.0,120.00000029802322,299.99999029934406,3.8815365538001063,,1
11.0,2.0,162.99999952316284,78.00000190734863,2.0,125.0,88.99999902024865,0.9999999672174454,,1
2.0,2.0,177.99999952316284,84.99999940395355,5.0,87.00000047683716,700.0000205039978,3.8815365538001063,,1
8.0,1.0,177.00000047683716,58.00000101327896,3.0,130.00000417232513,599.9999805986881,15.000000125169754,Handsome,1
5.0,2.0,179.00000095367432,80.00000178813934,3.0,105.0000011920929,200.00000216066834,3.8815365538001063,humble,1
11.0,1.0,185.0,70.00000029802322,3.0,122.29230552911758,100.00000108033417,0.9999999672174454,A student,1
2.0,1.0,175.0,80.00000178813934,3.0,174.99999701976776,499.9999924600124,3.8815365538001063,,1
11.0,2.0,170.0,55.00000014901161,4.0,180.0000011920929,0.0,3.8815365538001063,,1
8.0,1.0,170.0,75.0,4.0,100.00000149011612,700.0000205039978,0.9999999672174454,,1
3.0,1.0,170.0,67.58064419031143,3.0,120.00000029802322,1299.999949336052,3.8815365538001063,Quietly brilliant,1
5.0,2.0,172.00000047683716,72.00000017881393,3.0,120.00000029802322,120.00000129640101,10.000000289082527,Good,1
7.0,2.0,175.0,90.0000011920929,3.0,140.0000035762787,1059.9999985098839,3.8815365538001063,,1
12.0,2.0,179.00000095367432,78.99999976158142,5.0,100.00000149011612,700.0000205039978,0.9999999672174454,,1
7.0,2.0,177.99999952316284,67.00000047683716,4.0,90.00000208616257,700.0000205039978,3.8815365538001063,Happy,1
8.0,1.0,179.00000095367432,63.00000071525574,4.0,100.00000149011612,149.99999514967203,2.999999901652336,I’m happy.,1
1.0,2.0,170.99999904632568,60.00000089406967,2.0,55.99999986588955,573.9999816119671,1.499999950826168,good,1
6.0,2.0,155.00000023841858,53.000000447034836,2.0,100.00000149011612,150.00000110268593,2.0000000298023224,I'm a nice person.,2
4.0,2.0,177.99999952316284,65.00000059604645,5.0,102.99999862909317,425.9712987095117,3.8815365538001063,One is never too old to learn,1
4.0,2.0,175.99999904632568,57.00000002980232,5.0,122.29230552911758,328.99999514222145,5.999999803304672,good,1
7.0,2.0,182.00000047683716,70.00000029802322,5.0,100.00000149011612,1362.0000185966492,10.000000289082527,Tall,1
6.0,2.0,177.00000089406967,54.00000038743019,5.0,182.99999833106995,900.0000006556511,0.000213999992411118,I am happy and pretty girl.,2
7.0,2.0,173.59999895095825,57.00000002980232,3.0,122.29230552911758,913.9999723434447,0.30000000558793544,Intelligent!,1
7.0,2.0,173.4121823310852,74.00000005960464,3.0,199.00000095367432,0.0,3.8815365538001063,BigHotGG,1
6.0,2.0,157.00000029802322,55.000000327825546,3.0,120.00000029802322,600.000000834465,2.313889265060425,A commen person.,2
7.0,1.0,167.99999952316284,84.99999940395355,5.0,150.00000298023224,350.0000102519989,5.000000144541263,I'm a nice people.,1
4.0,2.0,177.00000047683716,68.00000041723251,3.0,122.29230552911758,100.00000108033417,0.9999999672174454,,1
9.0,2.0,175.99999904632568,80.00000178813934,5.0,120.00000029802322,499.9999924600124,1.9999999344348909,Tired,1
5.0,1.0,177.00000047683716,72.00000017881393,4.0,100.00000149011612,527.0000192821026,0.9999999672174454,,1
5.0,1.0,156.0000002682209,56.0000002682209,3.0,155.99999725818634,575.6829378008842,0.0,my name is Ellen.,2
9.0,2.0,162.00000044703484,53.360000133514404,4.0,120.00000029802322,800.0000007152557,5.0,I wish I could be smarter.,2
6.0,2.0,167.00000047683716,57.00000002980232,3.0,105.0000011920929,249.9999962300062,1.499999950826168,I'm adaptive and hardworking.,1
9.0,2.0,161.0000004172325,51.000000044703484,4.0,110.00000089406967,600.000000834465,0.0,Finding myself.,2
1.0,1.0,165.0,65.00000059604645,5.0,100.00000149011612,425.9712987095117,2.999999901652336,cute,1
6.0,1.0,160.0,67.58064419031143,3.0,97.9999989271164,258.00001184642315,3.8815365538001063,,1
6.0,2.0,154.00000020861626,56.0000002682209,4.0,150.00000298023224,1060.9999642372131,0.48000000417232513,,2
7.0,2.0,173.4121823310852,70.00000029802322,1.0,92.00000017881393,100.00000108033417,0.9999999672174454,Nice,1
7.0,1.0,182.00000047683716,60.00000089406967,4.0,180.0000011920929,599.9999805986881,3.8815365538001063,Industrious,1
4.0,2.0,161.03214240074158,60.00000002980232,3.0,132.0000022649765,300.00000101327896,2.313889265060425,I am a little fat,2
10.0,1.0,160.0000003874302,45.000000011175864,3.0,150.00000298023224,575.6829378008842,2.0000000298023224,Happy girl,2
2.0,2.0,161.03214240074158,55.000000327825546,3.0,120.00000029802322,555.0000276565552,6.000000238418579,Liberator,2
2.0,2.0,174.00000095367432,70.00000029802322,2.0,199.00000095367432,0.0,3.8815365538001063,,1
11.0,2.0,168.99999976158142,60.00000089406967,3.0,120.00000029802322,232.9999889284372,2.999999901652336,I'm friendly,1
1.0,2.0,170.99999904632568,63.00000071525574,3.0,122.29230552911758,200.00000216066834,3.8815365538001063,no girlfriend since 1993,1
10.0,1.0,179.00000095367432,67.58064419031143,4.0,135.99999845027924,425.9712987095117,3.8815365538001063,Programmer with coffee,1
7.0,1.0,170.99999904632568,49.00000050663948,2.0,122.29230552911758,674.9999975860119,3.8815365538001063,Just wake up,1
11.0,2.0,166.00000023841858,70.00000029802322,3.0,110.00000089406967,400.0000043213367,14.31999962925911,I am a man with power to breath!,1
7.0,2.0,173.4121823310852,67.58064419031143,1.0,50.0,0.0,3.8815365538001063,Free,1
12.0,1.0,173.4121823310852,67.58064419031143,4.0,125.99999904632568,425.9712987095117,0.0003509999845846323,Alive,1
3.0,2.0,165.0,70.00000029802322,5.0,122.29230552911758,425.9712987095117,3.8815365538001063,test,1
7.0,2.0,182.00000047683716,67.58064419031143,3.0,87.00000047683716,425.9712987095117,3.8815365538001063,Live or die is a big question,1
7.0,2.0,170.99999904632568,60.00000089406967,4.0,123.00000190734863,249.9999962300062,0.0,Hi I am AI,1
4.0,2.0,170.0,76.00000202655792,5.0,120.00000029802322,200.00000216066834,5.39999994635582,Human being,1
8.0,1.0,173.4121823310852,55.00000014901161,3.0,122.29230552911758,711.0000160932541,0.5600000001490116,I am a sunshine boy.,1
8.0,2.0,162.99999952316284,52.000000327825546,4.0,120.00000029802322,800.0000086426734,5.000000144541263,God Hand,1
10.0,2.0,172.99999952316284,67.00000047683716,5.0,100.00000149011612,622.9999996125698,3.8815365538001063,,1
6.0,1.0,167.99999964237213,54.00000038743019,4.0,180.0000011920929,575.6829378008842,4.000000059604645,,2
9.0,2.0,175.0,68.00000041723251,5.0,123.00000190734863,499.9999924600124,1.7000000059604645,I am a wise man,1
7.0,1.0,167.99999952316284,58.00000101327896,3.0,125.99999904632568,380.9999931156635,3.8815365538001063,simple,1
11.0,2.0,175.99999904632568,78.00000190734863,3.0,100.00000149011612,250.9999981820583,1.499999950826168,a man,1
6.0,2.0,172.00000047683716,60.00000089406967,3.0,130.00000417232513,722.0000116825103,0.9999999672174454,,1
12.0,1.0,162.00000044703484,59.00000008940697,3.0,180.0000011920929,1780.0000120401382,0.1360000018030405,All is well!,2
7.0,2.0,161.03214240074158,48.00000022351741,3.0,130.00000417232513,575.6829378008842,2.0000000298023224,,2
7.0,2.0,150.00000008940697,53.360000133514404,3.0,85.00000014901161,2.0,2.313889265060425,Kindness,2
7.0,2.0,150.00000008940697,53.360000133514404,3.0,85.00000014901161,2.0,1.0000000149011612,Kindness,2
5.0,2.0,170.0,80.00000178813934,5.0,128.99999618530273,471.000013500452,0.03000000104075298,handsome boy,1
1.0,2.0,155.00000023841858,50.00000010430813,5.0,101.0000005364418,455.9999973475933,7.059999704360962,,2
2.0,1.0,169.0000006556511,53.000000447034836,3.0,87.00000047683716,323.9999867081642,0.09999999776482582,Free,2
8.0,2.0,168.99999976158142,72.00000017881393,3.0,87.00000047683716,549.9999865293503,0.09999999864958227,I'm a nerd.,1
7.0,2.0,175.99999904632568,67.58064419031143,4.0,100.00000149011612,329.99999709427357,2.999999901652336,,1
11.0,1.0,172.99999952316284,67.58064419031143,3.0,180.0000011920929,299.99999029934406,5.000000144541263,Cute guy with handsome face.,1
3.0,2.0,173.4121823310852,60.00000089406967,4.0,120.00000029802322,499.9999924600124,5.000000144541263,,1
2.0,2.0,170.0,68.00000041723251,3.0,100.00000149011612,400.0000043213367,0.08700000084936618,Ggggggggg,1
4.0,1.0,172.99999952316284,74.00000005960464,3.0,122.29230552911758,425.9712987095117,0.0,Hot and attractive,1
9.0,2.0,173.4121823310852,67.58064419031143,5.0,50.0,0.0,3.8815365538001063,I am a boy,1
1.0,1.0,182.00000047683716,70.00000029802322,3.0,120.00000029802322,828.0000115334987,0.9000000167638064,gorgeous,1
9.0,2.0,162.00000044703484,55.000000327825546,3.0,110.00000089406967,500.0000008940696,2.0000000298023224,Born with an adventurous spirit,2
12.0,2.0,185.99999904632568,67.00000047683716,3.0,110.00000089406967,400.0000043213367,0.09999999864958227,,1
10.0,1.0,173.4121823310852,75.0,3.0,122.29230552911758,364.9999877661466,11.999999606609345,Eternal return,1
6.0,2.0,161.03214240074158,53.360000133514404,3.0,100.00000149011612,575.6829378008842,2.313889265060425,foodie,2
10.0,2.0,174.50000047683716,67.00000047683716,3.0,110.00000089406967,488.00002080202097,3.9999998688697818,,1
1.0,1.0,155.00000023841858,53.360000133514404,5.0,200.0,1680.9999519586563,2.313889265060425,Happy,2
4.0,2.0,161.03214240074158,53.000000447034836,5.0,87.00000047683716,1183.0000106096268,2.989999984492897e-05,,2
5.0,2.0,170.0,65.00000059604645,4.0,120.00000029802322,594.0000206530094,0.9999999672174454,I am a infinity man,1
12.0,2.0,158.00000032782555,47.000000022351735,3.0,115.00000059604645,1330.0000420808792,5.799999833106995,Awesome,2
6.0,2.0,166.00000023841858,66.0000005364418,4.0,90.00000208616257,999.9999849200248,0.9999999672174454,I hope i am a super hero.,1
1.0,2.0,175.99999904632568,65.00000059604645,4.0,87.00000047683716,1299.999949336052,1.9999999344348909,,1
7.0,1.0,174.00000095367432,72.00000017881393,2.0,122.29230552911758,425.9712987095117,8.999999704957009,,1
8.0,2.0,167.00000059604645,50.00000010430813,3.0,180.0000011920929,483.0000110268593,10.0,,2
12.0,2.0,172.99999952316284,68.00000041723251,3.0,66.00000038743019,299.99999029934406,10.000000289082527,super 666666,1
